Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-03-20,LLY,769.1943969726562,772.8599853515625,773.1599731445312,756.6400146484375,770.1099853515625,2038000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-21,LLY,766.6067504882812,770.260009765625,780.5399780273438,758.8800048828125,774.0,3013200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-22,LLY,766.955078125,770.6099853515625,777.0,767.280029296875,770.0,1979700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-25,LLY,769.4730834960938,773.1400146484375,778.489990234375,768.1500244140625,771.0999755859375,1806600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-26,LLY,771.2247314453125,774.9000244140625,778.3300170898438,769.0,774.2000122070312,2099000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-27,LLY,774.4891967773438,778.1799926757812,785.260009765625,767.3800048828125,778.7100219726562,2297700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-28,LLY,774.270263671875,777.9600219726562,793.6699829101562,776.4400024414062,780.3200073242188,3209400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-01,LLY,756.9428100585938,760.5499877929688,777.5,753.8200073242188,776.0,2921300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-02,LLY,760.336669921875,763.9600219726562,765.0700073242188,753.5,755.0700073242188,2596800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-03,LLY,772.3095703125,775.989990234375,787.25,765.4099731445312,765.6900024414062,3044900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-04,LLY,764.4371337890625,768.0800170898438,787.9000244140625,767.8200073242188,781.5399780273438,2354000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-05,LLY,780.4906616210938,784.2100219726562,786.7100219726562,763.0900268554688,765.469970703125,2111900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-08,LLY,773.6033935546875,777.2899780273438,785.2000122070312,773.3499755859375,785.02001953125,1664200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-09,LLY,753.6484375,757.239990234375,777.8200073242188,750.6500244140625,777.6400146484375,2464800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-10,LLY,758.3660278320312,761.97998046875,765.260009765625,746.8300170898438,751.280029296875,1700300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-11,LLY,755.9874267578125,759.5900268554688,763.3300170898438,750.6699829101562,759.780029296875,1594800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-12,LLY,748.0751342773438,751.6400146484375,763.5,749.7899780273438,759.5700073242188,2490000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-15,LLY,747.2091674804688,750.77001953125,768.0,749.52001953125,760.0700073242188,2358600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-16,LLY,743.1983032226562,746.739990234375,753.1400146484375,743.0,751.6799926757812,2569800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-17,LLY,747.2091674804688,750.77001953125,771.8300170898438,744.8800048828125,759.2000122070312,3069400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-18,LLY,742.412109375,745.9500122070312,752.2000122070312,743.77001953125,749.4199829101562,1717300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-19,LLY,722.865234375,726.3099975585938,750.010009765625,722.0700073242188,749.1599731445312,3503900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-22,LLY,727.8613891601562,731.3300170898438,737.8800048828125,725.4199829101562,729.739990234375,2354100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-23,LLY,742.1533203125,745.6900024414062,746.1599731445312,731.4400024414062,741.2000122070312,2042000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-24,LLY,728.7272338867188,732.2000122070312,752.6400146484375,728.7899780273438,752.6400146484375,2133400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-25,LLY,721.4320678710938,724.8699951171875,727.989990234375,718.2999877929688,725.0,2608800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-26,LLY,730.0310668945312,733.510009765625,737.4500122070312,721.0,723.47998046875,2009200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-29,LLY,733.7035522460938,737.2000122070312,740.5800170898438,729.6099853515625,735.75,2665600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-04-30,LLY,777.3953247070312,781.0999755859375,795.5,767.6599731445312,775.0,7437100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-01,LLY,773.06591796875,776.75,782.6099853515625,768.25,774.760009765625,2802100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-02,LLY,752.3247680664062,755.9099731445312,777.3400268554688,754.2899780273438,777.3400268554688,3205600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-03,LLY,731.484130859375,734.969970703125,745.0,730.3400268554688,743.0,4595100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-06,LLY,763.0437622070312,766.6799926757812,766.989990234375,736.0,738.0399780273438,3398300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-07,LLY,774.0811767578125,777.77001953125,779.0900268554688,762.1099853515625,768.9000244140625,2879400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-08,LLY,771.3242797851562,775.0,781.3499755859375,772.2000122070312,779.0999755859375,2089800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-09,LLY,767.890625,771.5499877929688,784.0,769.2000122070312,777.0,2522100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-10,LLY,756.3953857421875,760.0,777.4199829101562,760.0,774.02001953125,2082300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-13,LLY,754.1063842773438,757.7000122070312,763.5499877929688,750.530029296875,763.5,1848900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-14,LLY,760.3565063476562,763.97998046875,764.5,751.52001953125,751.52001953125,1956200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-15,LLY,784.6223754882812,787.02001953125,787.6599731445312,763.0999755859375,764.1500244140625,3038300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-16,LLY,768.7708129882812,771.1199951171875,786.47998046875,770.1400146484375,784.7100219726562,2299700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-17,LLY,767.6542358398438,770.0,774.8699951171875,767.0999755859375,772.8900146484375,1670300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-20,LLY,780.7940063476562,783.1799926757812,784.3300170898438,766.1199951171875,766.9000244140625,2188800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-21,LLY,800.72314453125,803.1699829101562,816.6099853515625,791.3900146484375,792.4600219726562,4334500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-22,LLY,800.4639282226562,802.9099731445312,804.8800048828125,795.25,801.0,1767500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-23,LLY,805.9871215820312,808.4500122070312,820.6099853515625,802.1599731445312,810.0,3025800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-24,LLY,804.9701538085938,807.4299926757812,810.1199951171875,804.1500244140625,808.0,1774600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-28,LLY,805.3988647460938,807.8599853515625,809.0,788.25,809.0,2483500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-29,LLY,809.0576782226562,811.530029296875,815.6099853515625,802.0900268554688,803.0,2380000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-30,LLY,812.5769653320312,815.0599975585938,819.989990234375,806.1099853515625,812.7899780273438,1986300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-05-31,LLY,817.8408813476562,820.3400268554688,826.2100219726562,811.0999755859375,818.7999877929688,4472100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-03,LLY,828.7276000976562,831.260009765625,838.280029296875,818.5,823.8300170898438,2537200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-04,LLY,830.0535888671875,832.5900268554688,835.469970703125,825.3099975585938,834.0,1748300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-05,LLY,829.22607421875,831.760009765625,838.4500122070312,817.6199951171875,830.489990234375,2169000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-06,LLY,834.7391967773438,837.2899780273438,846.969970703125,831.8800048828125,834.8800048828125,2109000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-07,LLY,847.4005126953125,849.989990234375,856.8099975585938,837.010009765625,837.760009765625,2468800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-10,LLY,862.3648071289062,865.0,871.6300048828125,849.3900146484375,853.97998046875,3444500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-11,LLY,863.1823120117188,865.8200073242188,882.1400146484375,852.22998046875,882.1400146484375,4109100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-12,LLY,864.6577758789062,867.2999877929688,872.0,853.8499755859375,872.0,2594600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-13,LLY,880.6389770507812,883.3300170898438,885.0599975585938,861.5,869.030029296875,2243400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-06-14,LLY,875.7738037109375,878.4500122070312,884.6099853515625,876.0,882.3300170898438,2023300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
